instname,n,p,q,nonzeroA,nonzeroG,cbfbytes,epinormeucldim,epinorminfdim,epinormspectraldim,epiperexpdim,epipersquaredim,hypogeomeandim,hypoperlogdim,hypoperlogdettridim,nonnegativedim,nonpositivedim,semidefiniterealdim,semidefinitecomplexdim,powerdim,wsospolyinterprealdim,wsospolyinterpcomplexdim,epinormeucl,epinorminf,epinormspectral,epiperexp,epipersquare,hypogeomean,hypoperlog,hypoperlogdettri,nonnegative,nonpositive,semidefinitereal,semidefinitecomplex,power,wsospolyinterpreal,wsospolyinterpcomplex,isdiscrete
bridge_2x8_2bars_2scen,69,0,577,0,537,2379,0,0,0,0,0,0,0,0,171,0,406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_2x8_2bars_2scen_nominal,70,0,822,0,864,3330,0,0,0,0,0,0,0,0,172,0,650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,true
bridge_2x9_2bars,79,0,661,0,623,2724,0,0,0,0,0,0,0,0,196,0,465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_2x9_2bars_nominal,79,0,661,0,623,2734,0,0,0,0,0,0,0,0,196,0,465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x5_4bars,137,0,517,0,995,4365,0,0,0,0,0,0,0,0,307,0,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x5_4bars_nominal,137,0,497,0,994,4379,0,0,0,0,0,0,0,0,307,0,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x6_2bars_2scen,87,0,622,0,665,2968,0,0,0,0,0,0,0,0,216,0,406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x7_2bars,105,0,789,0,827,3630,0,0,0,0,0,0,0,0,261,0,528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x7_2bars_nominal,105,0,757,0,826,3619,0,0,0,0,0,0,0,0,261,0,496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x8_1bar_2scen,62,0,1004,0,499,2317,0,0,0,0,0,0,0,0,184,0,820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bridge_3x9_2bars,141,0,1341,0,1155,5068,0,0,0,0,0,0,0,0,351,0,990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
bss1,11,6,8,13,10,202,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,false
bss2,15,9,11,19,14,232,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,false
car,601,423,442,1020,564,5298,0,0,0,0,0,0,423,0,0,19,0,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,false
chainsing-1000-1,12976,8982,9982,16966,9982,91517,0,0,0,0,8982,0,0,0,500,500,0,0,0,0,0,0,0,0,0,2994,0,0,0,1,1,0,0,0,0,0,false
chainsing-1000-2,9985,6988,7988,13975,7988,74435,0,0,0,0,6988,0,0,0,500,500,0,0,0,0,0,0,0,0,0,1997,0,0,0,1,1,0,0,0,0,0,false
chainsing-1000-3,6991,4992,5992,10981,5992,53258,0,0,0,0,4992,0,0,0,500,500,0,0,0,0,0,0,0,0,0,999,0,0,0,1,1,0,0,0,0,0,false
chainsing-10000-1,129976,89982,99982,169966,99982,899852,0,0,0,0,89982,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,29994,0,0,0,1,1,0,0,0,0,0,false
chainsing-10000-2,99985,69988,79988,139975,79988,709147,0,0,0,0,69988,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,19997,0,0,0,1,1,0,0,0,0,0,false
chainsing-10000-3,69991,49992,59992,109981,59992,508225,0,0,0,0,49992,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,9999,0,0,0,1,1,0,0,0,0,0,false
chainsing-50000-1,649976,449982,499982,849966,499982,4497295,0,0,0,0,449982,0,0,0,25000,25000,0,0,0,0,0,0,0,0,0,149994,0,0,0,1,1,0,0,0,0,0,false
chainsing-50000-2,499985,349988,399988,699975,399988,3562998,0,0,0,0,349988,0,0,0,25000,25000,0,0,0,0,0,0,0,0,0,99997,0,0,0,1,1,0,0,0,0,0,false
chainsing-50000-3,349991,249992,299992,549981,299992,2540327,0,0,0,0,249992,0,0,0,25000,25000,0,0,0,0,0,0,0,0,0,49999,0,0,0,1,1,0,0,0,0,0,false
ck_n25_m10_o1_1,556,521,590,812,611,4614,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o1_2,556,521,590,816,615,4631,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o1_3,556,521,590,820,619,4689,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o1_4,556,521,590,810,609,4595,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o1_5,556,521,590,824,623,4715,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o3_1,556,521,590,812,611,4616,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o3_2,556,521,590,816,615,4650,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o3_3,556,521,590,820,619,4692,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o3_4,556,521,590,810,609,4606,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o3_5,556,521,590,824,623,4729,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o5_1,556,521,590,812,611,4635,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o5_2,556,521,590,816,615,4662,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o5_3,556,521,590,820,619,4697,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o5_4,556,521,590,810,609,4612,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m10_o5_5,556,521,590,824,623,4733,0,0,0,0,270,0,0,0,285,35,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o1_1,1086,1041,1130,1618,1167,8592,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o1_2,1086,1041,1130,1631,1180,8718,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o1_3,1086,1041,1130,1637,1186,8779,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o1_4,1086,1041,1130,1624,1173,8642,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o1_5,1086,1041,1130,1639,1188,8796,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o3_1,1086,1041,1130,1618,1167,8628,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o3_2,1086,1041,1130,1631,1180,8744,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o3_3,1086,1041,1130,1637,1186,8806,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o3_4,1086,1041,1130,1624,1173,8659,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o3_5,1086,1041,1130,1639,1188,8818,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o5_1,1086,1041,1130,1618,1167,8628,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o5_2,1086,1041,1130,1631,1180,8758,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o5_3,1086,1041,1130,1637,1186,8797,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o5_4,1086,1041,1130,1624,1173,8654,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n25_m20_o5_5,1086,1041,1130,1639,1188,8826,0,0,0,0,540,0,0,0,545,45,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o1_1,1081,1021,1140,1589,1188,8741,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o1_2,1081,1021,1140,1606,1205,8912,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o1_3,1081,1021,1140,1614,1213,8950,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o1_4,1081,1021,1140,1608,1207,8892,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o1_5,1081,1021,1140,1630,1229,9092,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o3_1,1081,1021,1140,1589,1188,8773,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o3_2,1081,1021,1140,1606,1205,8910,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o3_3,1081,1021,1140,1614,1213,8989,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o3_4,1081,1021,1140,1608,1207,8913,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o3_5,1081,1021,1140,1630,1229,9119,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o5_1,1081,1021,1140,1589,1188,8780,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o5_2,1081,1021,1140,1606,1205,8935,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o5_3,1081,1021,1140,1614,1213,8979,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o5_4,1081,1021,1140,1608,1207,8952,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m10_o5_5,1081,1021,1140,1630,1229,9148,0,0,0,0,520,0,0,0,560,60,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o1_1,2111,2041,2180,3201,2300,16437,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o1_2,2111,2041,2180,3215,2314,16591,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o1_3,2111,2041,2180,3240,2339,16786,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o1_4,2111,2041,2180,3228,2327,16667,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o1_5,2111,2041,2180,3220,2319,16602,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o3_1,2111,2041,2180,3201,2300,16499,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o3_2,2111,2041,2180,3215,2314,16591,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o3_3,2111,2041,2180,3240,2339,16850,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o3_4,2111,2041,2180,3228,2327,16734,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o3_5,2111,2041,2180,3220,2319,16643,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o5_1,2111,2041,2180,3201,2300,16506,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o5_2,2111,2041,2180,3215,2314,16624,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o5_3,2111,2041,2180,3240,2339,16874,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o5_4,2111,2041,2180,3228,2327,16773,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n50_m20_o5_5,2111,2041,2180,3220,2319,16679,0,0,0,0,1040,0,0,0,1070,70,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o1_1,1606,1521,1690,2402,1801,13601,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o1_2,1606,1521,1690,2421,1820,13752,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o1_3,1606,1521,1690,2428,1827,13850,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o1_4,1606,1521,1690,2411,1810,13657,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o1_5,1606,1521,1690,2418,1817,13725,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o3_1,1606,1521,1690,2402,1801,13624,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o3_2,1606,1521,1690,2421,1820,13850,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o3_3,1606,1521,1690,2428,1827,13863,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o3_4,1606,1521,1690,2411,1810,13682,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o3_5,1606,1521,1690,2418,1817,13752,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o5_1,1606,1521,1690,2402,1801,13642,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o5_2,1606,1521,1690,2421,1820,13823,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o5_3,1606,1521,1690,2428,1827,13906,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o5_4,1606,1521,1690,2411,1810,13731,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m10_o5_5,1606,1521,1690,2418,1817,13794,0,0,0,0,770,0,0,0,835,85,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o1_1,3136,3041,3230,4825,3474,26457,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o1_2,3136,3041,3230,4834,3483,26489,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o1_3,3136,3041,3230,4858,3507,26724,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o1_4,3136,3041,3230,4849,3498,26652,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o1_5,3136,3041,3230,4817,3466,26377,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o3_1,3136,3041,3230,4825,3474,26527,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o3_2,3136,3041,3230,4834,3483,26573,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o3_3,3136,3041,3230,4858,3507,26802,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o3_4,3136,3041,3230,4849,3498,26721,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o3_5,3136,3041,3230,4817,3466,26409,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o5_1,3136,3041,3230,4825,3474,26548,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o5_2,3136,3041,3230,4834,3483,26604,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o5_3,3136,3041,3230,4858,3507,26827,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o5_4,3136,3041,3230,4849,3498,26759,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
ck_n75_m20_o5_5,3136,3041,3230,4817,3466,26442,0,0,0,0,1540,0,0,0,1595,95,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,0,0,0,0,true
classical_200_0,602,203,1204,40402,1602,398346,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_1,602,203,1204,40402,1602,397831,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_2,602,203,1204,40402,1602,397944,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_3,602,203,1204,40402,1602,397668,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_4,602,203,1204,40402,1602,398250,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_5,602,203,1204,40402,1602,397825,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_6,602,203,1204,40402,1602,398281,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_7,602,203,1204,40402,1602,397993,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_8,602,203,1204,40402,1602,397362,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_200_9,602,203,1204,40402,1602,397804,201,0,0,0,0,0,0,0,401,602,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_0,62,23,124,442,162,4396,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_1,62,23,124,442,162,4420,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_10,62,23,124,442,162,4385,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_11,62,23,124,442,162,4397,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_12,62,23,124,442,162,4430,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_13,62,23,124,442,162,4411,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_14,62,23,124,442,162,4404,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_15,62,23,124,442,162,4383,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_16,62,23,124,442,162,4416,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_17,62,23,124,442,162,4402,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_18,62,23,124,442,162,4372,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_19,62,23,124,442,162,4432,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_2,62,23,124,442,162,4401,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_20,62,23,124,442,162,4402,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_21,62,23,124,442,162,4413,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_22,62,23,124,442,162,4370,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_23,62,23,124,442,162,4395,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_24,62,23,124,442,162,4386,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_25,62,23,124,442,162,4436,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_26,62,23,124,442,162,4397,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_27,62,23,124,442,162,4412,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_28,62,23,124,442,162,4411,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_29,62,23,124,442,162,4391,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_3,62,23,124,442,162,4414,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_30,62,23,124,442,162,4416,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_31,62,23,124,442,162,4411,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_32,62,23,124,442,162,4411,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
classical_20_34,62,23,124,442,162,4413,21,0,0,0,0,0,0,0,41,62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
